id,nombre,edad,perfil,sesgo,preocupacion,pais,provincia,ciudad,nse
2617,Persona_2617,73,Productor agropecuario,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
2618,Persona_2618,36,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Tandil,ABC1 (Alto)
2619,Persona_2619,66,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C2 (Medio-Alto)
2620,Persona_2620,47,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C2 (Medio-Alto)
2621,Persona_2621,75,Docente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,ABC1 (Alto)
2622,Persona_2622,75,Programador freelance,Conservador,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,ABC1 (Alto)
2623,Persona_2623,26,Empleado público,Antisistema,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
2624,Persona_2624,54,Productor agropecuario,Antisistema,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
2625,Persona_2625,46,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,ABC1 (Alto)
2626,Persona_2626,72,Programador freelance,Liberal,Economía y Seguridad,Argentina,Salta,Cafayate,E (Vulnerable)
2627,Persona_2627,46,Profesional independiente,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
2628,Persona_2628,40,Emprendedor tech,Progresista,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
2629,Persona_2629,36,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,ABC1 (Alto)
2630,Persona_2630,51,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Santa Fe,Rosario,ABC1 (Alto)
2631,Persona_2631,70,Estudiante universitario,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
2632,Persona_2632,38,Desempleado,Conservador,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,C3 (Medio)
2633,Persona_2633,66,Empleado público,Escéptico,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,C3 (Medio)
2634,Persona_2634,24,Emprendedor tech,Liberal,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C2 (Medio-Alto)
2635,Persona_2635,24,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
2636,Persona_2636,72,Jubilado,Liberal,Economía y Seguridad,Argentina,Salta,Salta Capital,D1 (Bajo)
2637,Persona_2637,29,Programador freelance,Pragmático,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
2638,Persona_2638,63,Productor agropecuario,Pragmático,Economía y Seguridad,Argentina,Salta,Cafayate,E (Vulnerable)
2639,Persona_2639,27,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
2640,Persona_2640,74,Empleado público,Liberal,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C2 (Medio-Alto)
2641,Persona_2641,52,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
2642,Persona_2642,42,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,ABC1 (Alto)
2643,Persona_2643,52,Programador freelance,Progresista,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
2644,Persona_2644,67,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,D1 (Bajo)
2645,Persona_2645,32,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
2646,Persona_2646,27,Programador freelance,Pragmático,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
2647,Persona_2647,67,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C2 (Medio-Alto)
2648,Persona_2648,46,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
2649,Persona_2649,18,Docente,Escéptico,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C3 (Medio)
2650,Persona_2650,62,Docente,Progresista,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C2 (Medio-Alto)
2651,Persona_2651,21,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
2652,Persona_2652,73,Desempleado,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
2653,Persona_2653,71,Jubilado,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
2654,Persona_2654,40,Programador freelance,Progresista,Economía y Seguridad,Argentina,Salta,Salta Capital,ABC1 (Alto)
2655,Persona_2655,21,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
2656,Persona_2656,74,Comerciante de barrio,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,La Plata,E (Vulnerable)
2657,Persona_2657,65,Programador freelance,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
2658,Persona_2658,23,Docente,Pragmático,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C2 (Medio-Alto)
2659,Persona_2659,63,Trabajador informal,Antisistema,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
2660,Persona_2660,22,Jubilado,Progresista,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
2661,Persona_2661,68,Desempleado,Conservador,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
2662,Persona_2662,20,Desempleado,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,E (Vulnerable)
2663,Persona_2663,55,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,ABC1 (Alto)
2664,Persona_2664,47,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,C2 (Medio-Alto)
2665,Persona_2665,52,Desempleado,Escéptico,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,ABC1 (Alto)
2666,Persona_2666,47,Empleado público,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,ABC1 (Alto)
2667,Persona_2667,75,Programador freelance,Liberal,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
2668,Persona_2668,42,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Rafaela,E (Vulnerable)
2669,Persona_2669,42,Profesional independiente,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
2670,Persona_2670,23,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Salta,Salta Capital,ABC1 (Alto)
2671,Persona_2671,40,Trabajador informal,Conservador,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
2672,Persona_2672,65,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
2673,Persona_2673,73,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,D1 (Bajo)
2674,Persona_2674,65,Estudiante universitario,Pragmático,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C2 (Medio-Alto)
2675,Persona_2675,22,Trabajador informal,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
2676,Persona_2676,36,Empleado público,Conservador,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
2677,Persona_2677,49,Jubilado,Escéptico,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C3 (Medio)
2678,Persona_2678,71,Empleado público,Escéptico,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,D1 (Bajo)
2679,Persona_2679,50,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
2680,Persona_2680,57,Jubilado,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
2681,Persona_2681,47,Desempleado,Progresista,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,C2 (Medio-Alto)
2682,Persona_2682,21,Obrero de fábrica,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,D1 (Bajo)
2683,Persona_2683,56,Comerciante de barrio,Pragmático,Economía y Seguridad,Argentina,Salta,Salta Capital,D1 (Bajo)
2684,Persona_2684,26,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
2685,Persona_2685,38,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
2686,Persona_2686,33,Jubilado,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
2687,Persona_2687,57,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,E (Vulnerable)
2688,Persona_2688,48,Empleado público,Antisistema,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
2689,Persona_2689,50,Docente,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
2690,Persona_2690,63,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
2691,Persona_2691,27,Empleado público,Conservador,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
2692,Persona_2692,35,Productor agropecuario,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
2693,Persona_2693,24,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
2694,Persona_2694,24,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,E (Vulnerable)
2695,Persona_2695,66,Empleado público,Pragmático,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C3 (Medio)
2696,Persona_2696,56,Docente,Conservador,Economía y Seguridad,Argentina,Buenos Aires,La Plata,E (Vulnerable)
2697,Persona_2697,25,Jubilado,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C3 (Medio)
2698,Persona_2698,39,Estudiante universitario,Pragmático,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
2699,Persona_2699,62,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C2 (Medio-Alto)
2700,Persona_2700,68,Profesional independiente,Progresista,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,ABC1 (Alto)
2701,Persona_2701,45,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,D1 (Bajo)
2702,Persona_2702,45,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C2 (Medio-Alto)
2703,Persona_2703,64,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
2704,Persona_2704,38,Productor agropecuario,Escéptico,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,E (Vulnerable)
2705,Persona_2705,73,Docente,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,E (Vulnerable)
2706,Persona_2706,40,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
2707,Persona_2707,72,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
2708,Persona_2708,62,Docente,Antisistema,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
2709,Persona_2709,33,Empleado público,Escéptico,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C2 (Medio-Alto)
2710,Persona_2710,64,Estudiante universitario,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C3 (Medio)
2711,Persona_2711,74,Programador freelance,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,E (Vulnerable)
2712,Persona_2712,36,Comerciante de barrio,Antisistema,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C2 (Medio-Alto)
2713,Persona_2713,27,Jubilado,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Tandil,E (Vulnerable)
2714,Persona_2714,22,Programador freelance,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,ABC1 (Alto)
2715,Persona_2715,62,Docente,Justicia Social,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
2716,Persona_2716,29,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C2 (Medio-Alto)
2717,Persona_2717,47,Docente,Progresista,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
2718,Persona_2718,47,Programador freelance,Conservador,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
2719,Persona_2719,68,Docente,Pragmático,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,E (Vulnerable)
2720,Persona_2720,26,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
2721,Persona_2721,50,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,E (Vulnerable)
2722,Persona_2722,42,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Tandil,ABC1 (Alto)
2723,Persona_2723,74,Jubilado,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
2724,Persona_2724,69,Desempleado,Liberal,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,D1 (Bajo)
2725,Persona_2725,59,Productor agropecuario,Antisistema,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
2726,Persona_2726,75,Desempleado,Progresista,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,D1 (Bajo)
2727,Persona_2727,31,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
2728,Persona_2728,38,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,C2 (Medio-Alto)
2729,Persona_2729,64,Desempleado,Escéptico,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,ABC1 (Alto)
2730,Persona_2730,51,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Mendoza,San Rafael,C2 (Medio-Alto)
2731,Persona_2731,51,Jubilado,Escéptico,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
2732,Persona_2732,50,Docente,Conservador,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C2 (Medio-Alto)
2733,Persona_2733,43,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
2734,Persona_2734,72,Jubilado,Conservador,Economía y Seguridad,Argentina,Buenos Aires,La Plata,D1 (Bajo)
2735,Persona_2735,23,Docente,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
2736,Persona_2736,27,Jubilado,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
2737,Persona_2737,69,Programador freelance,Progresista,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,C2 (Medio-Alto)
2738,Persona_2738,19,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,E (Vulnerable)
2739,Persona_2739,52,Comerciante de barrio,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Tandil,E (Vulnerable)
2740,Persona_2740,20,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
2741,Persona_2741,64,Productor agropecuario,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,ABC1 (Alto)
2742,Persona_2742,58,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C3 (Medio)
2743,Persona_2743,46,Profesional independiente,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,D1 (Bajo)
2744,Persona_2744,43,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
2745,Persona_2745,25,Emprendedor tech,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Rafaela,D1 (Bajo)
2746,Persona_2746,27,Docente,Antisistema,Economía y Seguridad,Argentina,Mendoza,San Rafael,C3 (Medio)
2747,Persona_2747,20,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C2 (Medio-Alto)
2748,Persona_2748,72,Emprendedor tech,Liberal,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C2 (Medio-Alto)
2749,Persona_2749,47,Docente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
2750,Persona_2750,29,Desempleado,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,C2 (Medio-Alto)
2751,Persona_2751,39,Docente,Pragmático,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
2752,Persona_2752,31,Programador freelance,Progresista,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
2753,Persona_2753,32,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
2754,Persona_2754,45,Profesional independiente,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,La Plata,ABC1 (Alto)
2755,Persona_2755,31,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,Mendoza,San Rafael,C2 (Medio-Alto)
2756,Persona_2756,56,Programador freelance,Conservador,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
2757,Persona_2757,26,Desempleado,Antisistema,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
2758,Persona_2758,49,Programador freelance,Escéptico,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,ABC1 (Alto)
2759,Persona_2759,35,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,ABC1 (Alto)
2760,Persona_2760,62,Desempleado,Progresista,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,D1 (Bajo)
2761,Persona_2761,36,Trabajador informal,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
2762,Persona_2762,69,Trabajador informal,Liberal,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
2763,Persona_2763,54,Comerciante de barrio,Pragmático,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
2764,Persona_2764,73,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
2765,Persona_2765,23,Jubilado,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,E (Vulnerable)
2766,Persona_2766,67,Productor agropecuario,Pragmático,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
2767,Persona_2767,57,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,E (Vulnerable)
2768,Persona_2768,53,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
2769,Persona_2769,54,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
2770,Persona_2770,53,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,ABC1 (Alto)
2771,Persona_2771,18,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,C3 (Medio)
2772,Persona_2772,72,Desempleado,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,E (Vulnerable)
2773,Persona_2773,64,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
2774,Persona_2774,41,Comerciante de barrio,Antisistema,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
2775,Persona_2775,56,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C2 (Medio-Alto)
2776,Persona_2776,62,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,D1 (Bajo)
2777,Persona_2777,26,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,ABC1 (Alto)
2778,Persona_2778,68,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,D1 (Bajo)
2779,Persona_2779,49,Desempleado,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C3 (Medio)
2780,Persona_2780,59,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
